latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
47.751,8.949,308.8,1.2,1.1,2020-06-02,1205,A,20,6.0NRT,295.4,4.1,D
48.082,9.801,319.6,1.1,1.1,2020-06-02,1205,A,66,6.0NRT,302.2,13.4,D
48.724,11.169,320.6,1,1,2020-06-02,1205,A,49,6.0NRT,304.7,9.9,D
49.167,11.783,311.3,1,1,2020-06-02,1205,A,45,6.0NRT,299.6,4.6,D
51.885,11.786,319.1,1,1,2020-06-02,1205,A,34,6.0NRT,304.2,7.4,D
52.153,10.408,325.7,1,1,2020-06-02,1205,A,74,6.0NRT,310.1,15.1,D
52.15,10.394,324.1,1,1,2020-06-02,1205,A,67,6.0NRT,308.6,13,D
51.174,3.811,316.7,1.7,1.3,2020-06-02,1205,A,40,6.0NRT,298.8,13.6,D
15.02,-3.964,337.9,1.1,1,2020-06-02,1335,A,76,6.0NRT,312.9,15.6,D
15.08,-4.366,340.3,1.1,1.1,2020-06-02,1335,A,80,6.0NRT,312.4,19.1,D
15.079,-4.376,335,1.1,1.1,2020-06-02,1335,A,60,6.0NRT,309.8,9.8,D
-16.772,14.304,315.7,3.6,1.8,2020-06-02,1325,A,42,6.0NRT,297.7,49.1,D
-12.179,13.878,311.7,4.2,1.9,2020-06-02,1325,A,44,6.0NRT,298,38.7,D
-10.642,13.966,313.6,4.5,2,2020-06-02,1325,A,59,6.0NRT,296.3,50.3,D
-10.643,13.961,315.2,4.5,2,2020-06-02,1325,A,63,6.0NRT,296.3,58.6,D
-9.658,13.755,315.3,4.6,2,2020-06-02,1325,A,63,6.0NRT,294.7,68.9,D
-9.65,13.788,311.8,4.6,2,2020-06-02,1325,A,51,6.0NRT,294.5,47.6,D
-9.657,13.747,316.7,4.6,2,2020-06-02,1325,A,66,6.0NRT,294.6,81.1,D
4.306,7.662,311.8,2.7,1.6,2020-06-02,1330,A,51,6.0NRT,285.1,35.1,D
5.893,5.577,314.4,2,1.4,2020-06-02,1330,A,64,6.0NRT,292,19,D
-10.322,-45.45,312.9,2.6,1.5,2020-06-02,1355,T,33,6.0NRT,293.2,26.4,D
-10.148,-49.53,340.6,1.3,1.1,2020-06-02,1355,T,90,6.0NRT,301.8,52.4,D
-10.15,-49.519,327.8,1.3,1.1,2020-06-02,1355,T,81,6.0NRT,299.9,25.9,D
-10.633,-45.878,315.1,2.4,1.5,2020-06-02,1355,T,55,6.0NRT,298.2,35.7,D
-10.026,-50.694,315.5,1.1,1,2020-06-02,1355,T,44,6.0NRT,301.2,8.7,D
-10.755,-45.456,325.2,2.6,1.6,2020-06-02,1355,T,81,6.0NRT,293.6,73.8,D
-10.758,-45.432,317.7,2.6,1.6,2020-06-02,1355,T,70,6.0NRT,292.9,42.8,D
-10.75,-45.436,319.8,2.6,1.6,2020-06-02,1355,T,57,6.0NRT,295.1,49.8,D
-10.656,-46.531,314.4,2.1,1.4,2020-06-02,1355,T,67,6.0NRT,298.1,16.1,D
-10.808,-45.419,312.4,2.6,1.6,2020-06-02,1355,T,64,6.0NRT,294.4,29.1,D
-9.885,-52.427,318.3,1,1,2020-06-02,1355,T,73,6.0NRT,305.6,11,D
-9.887,-52.417,314.9,1,1,2020-06-02,1355,T,67,6.0NRT,303.6,7.7,D
-10.529,-49.212,312.3,1.4,1.2,2020-06-02,1355,T,56,6.0NRT,298.1,7.4,D
-10.653,-48.743,315,1.5,1.2,2020-06-02,1355,T,31,6.0NRT,299.8,10.3,D
-10.5,-50.167,323.2,1.2,1.1,2020-06-02,1355,T,76,6.0NRT,297.5,17.3,D
-10.51,-50.168,322.9,1.2,1.1,2020-06-02,1355,T,76,6.0NRT,298.9,17,D
-10.511,-50.157,331.7,1.2,1.1,2020-06-02,1355,T,84,6.0NRT,298.9,30.8,D
-9.754,-55.346,311.4,1.2,1.1,2020-06-02,1355,T,53,6.0NRT,300.2,7.7,D
-10.255,-52.041,315.3,1,1,2020-06-02,1355,T,66,6.0NRT,304.2,8.7,D
-10.594,-49.774,317.4,1.3,1.1,2020-06-02,1355,T,68,6.0NRT,297.9,12,D
-10.719,-49.901,317,1.2,1.1,2020-06-02,1355,T,55,6.0NRT,298.3,10.8,D
-10.719,-49.907,318.3,1.2,1.1,2020-06-02,1355,T,54,6.0NRT,298.3,12.2,D
-10.863,-49.455,312,1.3,1.1,2020-06-02,1355,T,51,6.0NRT,297.1,7.1,D
-10.703,-51.996,317.2,1,1,2020-06-02,1355,T,55,6.0NRT,304.7,6.5,D
-10.508,-53.503,326.5,1,1,2020-06-02,1355,T,61,6.0NRT,307.5,18.3,D
-10.517,-53.504,336.9,1,1,2020-06-02,1355,T,86,6.0NRT,308.2,31.3,D
-10.526,-53.506,340.1,1,1,2020-06-02,1355,T,90,6.0NRT,305.5,36.6,D
-11.169,-49.521,321.8,1.3,1.1,2020-06-02,1355,T,75,6.0NRT,299,18.7,D
-11.17,-49.509,333.6,1.3,1.1,2020-06-02,1355,T,86,6.0NRT,301.5,40.4,D
-11.176,-49.619,316.2,1.3,1.1,2020-06-02,1355,T,46,6.0NRT,300.4,9.3,D
-11.186,-49.621,319.9,1.3,1.1,2020-06-02,1355,T,69,6.0NRT,300.1,15.3,D
-11.943,-43.922,313.8,3.6,1.8,2020-06-02,1355,T,68,6.0NRT,292.7,40.6,D
-11.935,-43.928,312.1,3.6,1.8,2020-06-02,1355,T,63,6.0NRT,292.4,33.4,D
-11.226,-50.725,313.8,1.1,1.1,2020-06-02,1355,T,24,6.0NRT,300.8,5.6,D
-12.409,-43.805,309.6,3.7,1.8,2020-06-02,1355,T,38,6.0NRT,292.5,26.9,D
-12.413,-43.771,319.6,3.7,1.8,2020-06-02,1355,T,75,6.0NRT,292.7,81.1,D
-10.97,-54.581,316.3,1.1,1,2020-06-02,1355,T,69,6.0NRT,302.4,7.9,D
-10.972,-54.571,313.7,1.1,1,2020-06-02,1355,T,58,6.0NRT,303,5.5,D
-12.42,-43.777,324.5,3.7,1.8,2020-06-02,1355,T,80,6.0NRT,292.4,117.6,D
-12.576,-44.553,312,3.3,1.7,2020-06-02,1355,T,46,6.0NRT,295.2,34.2,D
-11.725,-51.342,321.3,1.1,1,2020-06-02,1355,T,74,6.0NRT,302.7,12.5,D
-11.88,-50.888,315.4,1.1,1.1,2020-06-02,1355,T,64,6.0NRT,300.4,8.4,D
-11.889,-50.889,343.9,1.1,1.1,2020-06-02,1355,T,92,6.0NRT,300.3,52.5,D
-11.891,-50.879,316.1,1.1,1.1,2020-06-02,1355,T,66,6.0NRT,299.4,9.4,D
-11.366,-54.839,319.3,1.1,1,2020-06-02,1355,T,37,6.0NRT,307.6,12.2,D
-11.646,-54.145,317.1,1,1,2020-06-02,1355,T,65,6.0NRT,306.3,10.6,D
-11.742,-54.483,321.4,1.1,1,2020-06-02,1355,T,76,6.0NRT,305.9,15.6,D
-11.446,-56.502,314,1.3,1.1,2020-06-02,1355,T,63,6.0NRT,299.3,12.6,D
-11.447,-56.49,364.5,1.3,1.1,2020-06-02,1355,T,100,6.0NRT,305,143.9,D
-11.449,-56.478,336.5,1.3,1.1,2020-06-02,1355,T,88,6.0NRT,302.5,48.7,D
-11.784,-54.392,319.8,1,1,2020-06-02,1355,T,64,6.0NRT,309.6,12.9,D
-13.254,-43.523,308.8,4,1.9,2020-06-02,1355,T,53,6.0NRT,292.1,36.7,D
-12.184,-51.928,320.5,1,1,2020-06-02,1355,T,74,6.0NRT,305.4,13.8,D
-11.824,-54.424,353.8,1,1,2020-06-02,1355,T,97,6.0NRT,303.2,69.4,D
-11.826,-54.414,330.1,1,1,2020-06-02,1355,T,84,6.0NRT,299.8,25.3,D
-11.833,-54.425,339.7,1,1,2020-06-02,1355,T,90,6.0NRT,303.9,40.9,D
-11.835,-54.416,317.1,1,1,2020-06-02,1355,T,71,6.0NRT,299.6,11.2,D
-11.917,-54.062,322.7,1,1,2020-06-02,1355,T,45,6.0NRT,309.4,13.2,D
-11.926,-54.063,320.4,1,1,2020-06-02,1355,T,43,6.0NRT,306.8,11.3,D
-11.706,-55.893,343.2,1.2,1.1,2020-06-02,1355,T,92,6.0NRT,305.7,56,D
-11.716,-55.895,324.5,1.2,1.1,2020-06-02,1355,T,73,6.0NRT,300.7,21.4,D
-12.004,-54.341,323.3,1,1,2020-06-02,1355,T,46,6.0NRT,309.1,14.9,D
-12.011,-54.348,316.6,1,1,2020-06-02,1355,T,70,6.0NRT,303.4,10.5,D
-11.987,-54.748,312.5,1.1,1,2020-06-02,1355,T,61,6.0NRT,301.4,8.2,D
-11.988,-54.738,321.1,1.1,1,2020-06-02,1355,T,76,6.0NRT,300.4,16.2,D
-12.778,-49.901,321.4,1.3,1.1,2020-06-02,1355,T,74,6.0NRT,301.7,17.9,D
-12.147,-54.551,324.4,1.1,1,2020-06-02,1355,T,79,6.0NRT,300.4,18.8,D
-12.156,-54.552,314.3,1.1,1,2020-06-02,1355,T,37,6.0NRT,299.5,7.9,D
-12.586,-52.079,326.2,1,1,2020-06-02,1355,T,75,6.0NRT,303.3,17.5,D
-12.155,-58.231,326.1,1.7,1.3,2020-06-02,1355,T,81,6.0NRT,295.8,43.2,D
-12.157,-58.215,314.1,1.7,1.3,2020-06-02,1355,T,68,6.0NRT,296.3,17.9,D
-13.063,-52.663,322.2,1,1,2020-06-02,1355,T,54,6.0NRT,306.5,12.5,D
-13.038,-53.463,314.7,1,1,2020-06-02,1355,T,49,6.0NRT,304.1,8.1,D
-13.069,-53.374,319.1,1,1,2020-06-02,1355,T,40,6.0NRT,304.6,9.9,D
-13.703,-49.387,319.8,1.5,1.2,2020-06-02,1355,T,74,6.0NRT,300.4,18.9,D
-13.705,-49.374,349.5,1.5,1.2,2020-06-02,1355,T,95,6.0NRT,304,95.6,D
-13.715,-49.375,327.2,1.5,1.2,2020-06-02,1355,T,81,6.0NRT,299,32.5,D
-13.605,-50.719,332.1,1.2,1.1,2020-06-02,1355,T,85,6.0NRT,303.2,30.9,D
-13.606,-50.708,350.5,1.2,1.1,2020-06-02,1355,T,95,6.0NRT,306.6,73,D
-13.616,-50.71,321.4,1.2,1.1,2020-06-02,1355,T,75,6.0NRT,302.6,15.4,D
-14.518,-46.655,311,2.4,1.5,2020-06-02,1355,T,59,6.0NRT,296.9,18.8,D
-14.513,-46.662,311.8,2.4,1.5,2020-06-02,1355,T,61,6.0NRT,297.1,21,D
-14.036,-51.446,315.1,1.1,1.1,2020-06-02,1355,T,64,6.0NRT,299.7,8.6,D
-13.712,-53.887,316.8,1,1,2020-06-02,1355,T,68,6.0NRT,301.6,8.9,D
-13.713,-53.878,324.5,1,1,2020-06-02,1355,T,78,6.0NRT,306.1,16.7,D
-14.087,-51.872,323.4,1.1,1,2020-06-02,1355,T,61,6.0NRT,302.5,15.1,D
-14.096,-51.873,320.2,1.1,1,2020-06-02,1355,T,35,6.0NRT,306.8,12.7,D
-14.393,-50.919,315.3,1.2,1.1,2020-06-02,1355,T,60,6.0NRT,300.2,8.7,D
-13.783,-56.104,322.1,1.2,1.1,2020-06-02,1355,T,78,6.0NRT,292.6,20.1,D
-15.867,-47.095,321,2.3,1.5,2020-06-02,1355,T,77,6.0NRT,296.6,49.5,D
-15.869,-47.074,341,2.3,1.5,2020-06-02,1355,T,91,6.0NRT,300.1,139.2,D
-15.496,-52.103,347.4,1.1,1,2020-06-02,1355,T,94,6.0NRT,303.4,56.4,D
-15.497,-52.093,365.6,1.1,1,2020-06-02,1355,T,100,6.0NRT,305.5,107.6,D
-15.598,-52.945,317.1,1,1,2020-06-02,1355,T,71,6.0NRT,299.9,10.2,D
-15.511,-53.863,307.5,1,1,2020-06-02,1355,T,46,6.0NRT,295.4,4.2,D
-16.606,-52.319,307.9,1.1,1,2020-06-02,1355,T,30,6.0NRT,294.6,4,D
-16.608,-52.309,308.6,1.1,1,2020-06-02,1355,T,34,6.0NRT,293.3,4.4,D
-16.179,-57.58,320.3,1.3,1.1,2020-06-02,1355,T,72,6.0NRT,286,25.6,D
-18.37,-52.352,311.2,1.1,1.1,2020-06-02,1355,T,50,6.0NRT,294.6,6.7,D
-18.896,-49.897,308.4,1.6,1.2,2020-06-02,1355,T,54,6.0NRT,295.7,8.6,D
-20.052,-47.233,307.4,2.6,1.5,2020-06-02,1355,T,53,6.0NRT,297.1,18.4,D
-19.892,-48.809,377,2,1.4,2020-06-02,1355,T,100,6.0NRT,301.7,366,D
-19.894,-48.79,326.8,2,1.4,2020-06-02,1355,T,82,6.0NRT,297.7,53.9,D
-19.894,-48.816,356.9,2,1.4,2020-06-02,1355,T,98,6.0NRT,299.1,198.1,D
-19.896,-48.797,350.3,2,1.4,2020-06-02,1355,T,96,6.0NRT,299.2,156.3,D
-23.991,-58.59,304.4,1.2,1.1,2020-06-02,1355,T,59,6.0NRT,289.2,7.4,D
-23.993,-58.579,322.9,1.2,1.1,2020-06-02,1355,T,82,6.0NRT,290.2,26.2,D
-24.151,-58.801,303.2,1.2,1.1,2020-06-02,1355,T,55,6.0NRT,289.7,7.1,D
-24.153,-58.789,302.7,1.2,1.1,2020-06-02,1355,T,53,6.0NRT,290.4,6.8,D
-24.418,-58.981,302.9,1.2,1.1,2020-06-02,1355,T,54,6.0NRT,291.4,6.4,D
-24.991,-56.722,311.7,1,1,2020-06-02,1355,T,72,6.0NRT,289.5,11.3,D
-24.65,-60.57,309.8,1.5,1.2,2020-06-02,1355,T,68,6.0NRT,291.5,13.3,D
-24.653,-60.555,311.4,1.5,1.2,2020-06-02,1355,T,71,6.0NRT,291.8,15.1,D
-24.655,-60.563,318.2,1.5,1.2,2020-06-02,1355,T,78,6.0NRT,291.9,26.8,D
-24.091,-63.711,310.9,2.5,1.5,2020-06-02,1355,T,71,6.0NRT,291.6,35,D
-24.096,-63.687,323.1,2.5,1.5,2020-06-02,1355,T,82,6.0NRT,291.1,76.6,D
-25.649,-58.409,325.5,1.1,1,2020-06-02,1355,T,84,6.0NRT,291,26,D
-26.267,-56.497,303.3,1,1,2020-06-02,1355,T,56,6.0NRT,289.5,5.8,D
-26.269,-56.487,303.6,1,1,2020-06-02,1355,T,57,6.0NRT,289.5,5.9,D
-25.766,-61.386,303.4,1.6,1.2,2020-06-02,1355,T,51,6.0NRT,292.5,8.9,D
-25.816,-61.62,304.3,1.6,1.3,2020-06-02,1355,T,38,6.0NRT,294.1,11.9,D
-25.819,-61.604,305.4,1.6,1.3,2020-06-02,1355,T,45,6.0NRT,293.5,13,D
-25.827,-61.622,354.8,1.6,1.3,2020-06-02,1355,T,98,6.0NRT,295.7,150.1,D
-25.83,-61.606,331.5,1.6,1.3,2020-06-02,1355,T,87,6.0NRT,293,62.1,D
-26.379,-58.734,301.8,1.1,1.1,2020-06-02,1355,T,46,6.0NRT,290.4,4.7,D
-4.457,-47.363,310,1.5,1.2,2020-06-02,1350,T,45,6.0NRT,293.6,11,D
-4.702,-47.841,307,1.4,1.2,2020-06-02,1350,T,13,6.0NRT,287.7,7,D
-4.945,-46.923,311,1.6,1.3,2020-06-02,1350,T,38,6.0NRT,292.4,11.7,D
-5.628,-43.509,308.5,3.1,1.7,2020-06-02,1350,T,31,6.0NRT,289.7,27.8,D
-5.626,-43.515,308.7,3.1,1.7,2020-06-02,1350,T,41,6.0NRT,289.9,29.5,D
-5.632,-43.817,306.5,2.9,1.6,2020-06-02,1350,T,47,6.0NRT,287.5,19,D
-5.911,-48.035,337.9,1.4,1.2,2020-06-02,1350,T,85,6.0NRT,278.2,60.8,D
-5.913,-48.022,311.7,1.4,1.2,2020-06-02,1350,T,39,6.0NRT,278.8,12.6,D
-7.706,-44.544,312.7,2.8,1.6,2020-06-02,1350,T,27,6.0NRT,292.1,24.3,D
-7.891,-44.045,308.8,3,1.7,2020-06-02,1350,T,22,6.0NRT,286.4,24.3,D
-8.067,-44.565,303.2,2.8,1.6,2020-06-02,1350,T,0,6.0NRT,275.8,10.2,D
-8.647,-50.356,321,1.1,1.1,2020-06-02,1350,T,75,6.0NRT,297.2,14,D
-8.648,-50.346,323,1.1,1.1,2020-06-02,1350,T,77,6.0NRT,297,16.1,D
-9.173,-48.248,313,1.5,1.2,2020-06-02,1350,T,48,6.0NRT,294.4,11.1,D
-9.314,-47.388,327.6,1.8,1.3,2020-06-02,1350,T,82,6.0NRT,297.6,43.3,D
-9.309,-47.394,316,1.8,1.3,2020-06-02,1350,T,65,6.0NRT,296.9,15.8,D
-9.311,-47.378,318.5,1.8,1.3,2020-06-02,1350,T,73,6.0NRT,297.5,20.5,D
-9.07,-49.585,316.7,1.2,1.1,2020-06-02,1350,T,68,6.0NRT,300,11.1,D
-9.463,-47.19,324.7,1.8,1.3,2020-06-02,1350,T,80,6.0NRT,297.5,33.7,D
-9.465,-47.174,319.9,1.8,1.3,2020-06-02,1350,T,74,6.0NRT,297.8,22.2,D
-9.245,-49.79,320.3,1.2,1.1,2020-06-02,1350,T,67,6.0NRT,298.7,14.5,D
-9.458,-48.415,316.6,1.5,1.2,2020-06-02,1350,T,67,6.0NRT,300.5,13.2,D
-9.461,-48.421,316.2,1.5,1.2,2020-06-02,1350,T,66,6.0NRT,300.5,13.1,D
61.35,112.806,347.5,1.5,1.2,2020-06-02,1320,T,100,6.0NRT,286.1,112.3,N
61.344,112.78,308.5,1.5,1.2,2020-06-02,1320,T,75,6.0NRT,283.7,21.7,N
61.543,113.167,319.1,1.5,1.2,2020-06-02,1320,T,98,6.0NRT,283.3,35.4,N
61.538,113.142,301.4,1.5,1.2,2020-06-02,1320,T,41,6.0NRT,281.7,13.2,N
-27.52,-58.92,315.9,1.1,1,2020-06-02,1400,T,66,6.0NRT,289.4,17.1,D
-27.622,-59.097,306.8,1.1,1.1,2020-06-02,1400,T,64,6.0NRT,289,9.2,D
-28.297,-58.11,316.7,1,1,2020-06-02,1400,T,60,6.0NRT,287.4,15.5,D
-28.306,-58.112,320.9,1,1,2020-06-02,1400,T,80,6.0NRT,287.1,20.3,D
-27.746,-63.241,307.1,1.9,1.4,2020-06-02,1400,T,65,6.0NRT,287.2,23.2,D
-28.52,-58.981,301.6,1.1,1,2020-06-02,1400,T,41,6.0NRT,288.3,5.2,D
-27.749,-63.248,312.1,1.9,1.4,2020-06-02,1400,T,72,6.0NRT,287.2,30.6,D
-28.525,-58.988,302.5,1.1,1,2020-06-02,1400,T,45,6.0NRT,288.1,6.1,D
-29.756,-51.35,303.8,1.8,1.3,2020-06-02,1400,T,54,6.0NRT,286.7,15.2,D
-29.037,-58.854,314,1.1,1,2020-06-02,1400,T,50,6.0NRT,289.2,13.4,D
-29.039,-58.843,374.5,1.1,1,2020-06-02,1400,T,94,6.0NRT,295.2,145,D
-29.041,-58.832,320.3,1.1,1,2020-06-02,1400,T,76,6.0NRT,288.2,19.6,D
-29.048,-58.845,348.2,1.1,1,2020-06-02,1400,T,90,6.0NRT,288,63.4,D
-28.816,-60.417,307.5,1.2,1.1,2020-06-02,1400,T,65,6.0NRT,288.8,10.8,D
-28.914,-61.386,319.4,1.4,1.2,2020-06-02,1400,T,79,6.0NRT,287.7,29.1,D
-29.026,-60.872,322.1,1.3,1.1,2020-06-02,1400,T,81,6.0NRT,287.1,30.4,D
-29.028,-60.858,332.7,1.3,1.1,2020-06-02,1400,T,88,6.0NRT,287.7,48.9,D
-29.456,-58.253,301,1,1,2020-06-02,1400,T,39,6.0NRT,289.2,4.3,D
-29.465,-58.255,308.5,1,1,2020-06-02,1400,T,67,6.0NRT,288.8,9.2,D
-29.035,-60.866,301.5,1.3,1.1,2020-06-02,1400,T,23,6.0NRT,285.8,6.6,D
-30.279,-57.806,324.4,1,1,2020-06-02,1400,T,83,6.0NRT,287.3,23.6,D
-29.7,-62.782,301.4,1.6,1.3,2020-06-02,1400,T,47,6.0NRT,287.4,10.2,D
-29.701,-62.771,302.4,1.6,1.3,2020-06-02,1400,T,52,6.0NRT,287.4,10.5,D
-29.964,-62.491,300.2,1.5,1.2,2020-06-02,1400,T,26,6.0NRT,288.1,7.7,D
-31.42,-58.064,301.9,1,1,2020-06-02,1400,T,37,6.0NRT,285.5,6,D
-31.475,-58.124,301.1,1,1,2020-06-02,1400,T,45,6.0NRT,284.3,6.5,D
-31.544,-58.091,303,1,1,2020-06-02,1400,T,54,6.0NRT,284.8,7.4,D
-32.877,-55.347,302.4,1.2,1.1,2020-06-02,1400,T,47,6.0NRT,286,5.9,D
-32.887,-55.348,311.9,1.2,1.1,2020-06-02,1400,T,72,6.0NRT,287.6,14.2,D
-33.943,-61.048,327.2,1.1,1.1,2020-06-02,1400,T,85,6.0NRT,286.6,32.3,D
-35.396,-63.037,307.3,1.3,1.1,2020-06-02,1400,T,65,6.0NRT,282,14.2,D
-35.398,-63.023,318.8,1.3,1.1,2020-06-02,1400,T,79,6.0NRT,281.5,27.7,D
32.478,111.623,310.6,1.1,1,2020-06-02,1450,T,80,6.0NRT,290.7,11,N
34.547,112.674,301.8,1.3,1.1,2020-06-02,1450,T,45,6.0NRT,290.8,6,N
34.545,112.66,313.1,1.3,1.1,2020-06-02,1450,T,86,6.0NRT,291,16.1,N
39.492,110.517,303.4,1.1,1.1,2020-06-02,1450,T,55,6.0NRT,288.8,9,N
40.621,109.752,302.8,1.1,1,2020-06-02,1450,T,12,6.0NRT,292.3,4.9,N
40.619,109.739,330.5,1.1,1,2020-06-02,1450,T,100,6.0NRT,293.6,33.4,N
40.629,109.737,332.1,1.1,1,2020-06-02,1450,T,100,6.0NRT,293.4,35,N
40.582,109.356,301.3,1.1,1,2020-06-02,1450,T,40,6.0NRT,291.1,5.7,N
-1.896,115.866,303.7,1.1,1,2020-06-02,1440,T,57,6.0NRT,292,4.1,N
12.782,108.954,308,1.8,1.3,2020-06-02,1445,T,14,6.0NRT,291.7,13.4,N
12.792,108.963,308.6,1.8,1.3,2020-06-02,1445,T,62,6.0NRT,291.8,15.7,N
12.789,108.947,308.6,1.8,1.3,2020-06-02,1445,T,62,6.0NRT,291.9,15.6,N
17.047,106.755,311.8,2.2,1.4,2020-06-02,1445,T,65,6.0NRT,287.4,32.5,N
21.839,107.584,303.7,1.5,1.2,2020-06-02,1445,T,16,6.0NRT,290.1,8.6,N
21.836,107.569,307.3,1.6,1.2,2020-06-02,1445,T,52,6.0NRT,289.6,12.5,N
22.681,100.976,300.3,4.4,1.9,2020-06-02,1445,T,19,6.0NRT,285.6,33.6,N
22.698,100.973,303.9,4.4,1.9,2020-06-02,1445,T,58,6.0NRT,285.1,52.5,N
22.683,100.969,310.9,4.4,1.9,2020-06-02,1445,T,81,6.0NRT,285.7,91.6,N
-13.97,123.308,308.4,1.3,1.1,2020-06-02,1435,T,60,6.0NRT,296.8,7.4,N
-8.117,112.921,302.1,2,1.4,2020-06-02,1435,T,46,6.0NRT,280.7,19.2,N
12.435,-16.633,316.6,3.9,1.8,2020-06-02,1510,A,53,6.0NRT,292.5,46.2,D
12.812,-16.438,313.9,4.1,1.9,2020-06-02,1510,A,60,6.0NRT,283.1,42.5,D
12.928,-16.721,314.9,3.9,1.8,2020-06-02,1510,A,0,6.0NRT,287.2,42,D
13.036,-16.702,316.4,3.9,1.8,2020-06-02,1510,A,48,6.0NRT,289.4,38.8,D
18.927,-70.355,323.5,1,1,2020-06-02,1525,T,77,6.0NRT,287.5,16.9,D
11.74,-70.193,330.9,1.2,1.1,2020-06-02,1525,T,64,6.0NRT,305.7,17.3,D
11.634,-70.227,323.7,1.2,1.1,2020-06-02,1525,T,0,6.0NRT,304.4,7.7,D
10.364,-64.291,315.1,3.3,1.7,2020-06-02,1525,T,51,6.0NRT,294.5,31.8,D
10.978,-68.509,320.8,1.5,1.2,2020-06-02,1525,T,54,6.0NRT,300.7,14.3,D
10.012,-64.378,315.3,3.3,1.7,2020-06-02,1525,T,34,6.0NRT,297.4,31.1,D
10.052,-64.866,324.7,3,1.7,2020-06-02,1525,T,54,6.0NRT,299.5,59.3,D
10.052,-64.872,323.5,3,1.7,2020-06-02,1525,T,70,6.0NRT,299.7,58.5,D
11.135,-72.573,327,1,1,2020-06-02,1525,T,38,6.0NRT,303.9,10,D
11.126,-72.58,326.1,1,1,2020-06-02,1525,T,54,6.0NRT,303.6,11.6,D
9.635,-63.709,316.1,3.8,1.8,2020-06-02,1525,T,45,6.0NRT,295.2,43.3,D
9.629,-63.675,321,3.8,1.8,2020-06-02,1525,T,72,6.0NRT,297.3,77.2,D
9.622,-63.682,326.7,3.8,1.8,2020-06-02,1525,T,79,6.0NRT,295.4,112.9,D
11.046,-72.719,321.5,1,1,2020-06-02,1525,T,53,6.0NRT,302.2,8.8,D
10.534,-69.425,341.7,1.4,1.2,2020-06-02,1525,T,90,6.0NRT,300.5,57.7,D
9.973,-70.098,323.6,1.3,1.1,2020-06-02,1525,T,74,6.0NRT,296.2,20,D
9.971,-70.087,318.5,1.3,1.1,2020-06-02,1525,T,50,6.0NRT,296,13.5,D
10.144,-71.931,320.1,1,1,2020-06-02,1525,T,67,6.0NRT,298.1,9.6,D
9.88,-70.222,320,1.2,1.1,2020-06-02,1525,T,23,6.0NRT,299.6,11.1,D
8.898,-64.831,323.1,3.2,1.7,2020-06-02,1525,T,70,6.0NRT,299,49.5,D
8.9,-64.837,322.5,3.2,1.7,2020-06-02,1525,T,57,6.0NRT,299,42.9,D
9.967,-72.289,345.5,1,1,2020-06-02,1525,T,87,6.0NRT,296.4,46.5,D
9.084,-67.571,322.2,2,1.4,2020-06-02,1525,T,61,6.0NRT,301.5,20.8,D
8.859,-66.302,328.9,2.5,1.5,2020-06-02,1525,T,79,6.0NRT,299.9,65.9,D
8.855,-66.28,319,2.5,1.5,2020-06-02,1525,T,62,6.0NRT,300.5,26.2,D
8.852,-66.309,320.6,2.5,1.5,2020-06-02,1525,T,64,6.0NRT,299.1,29.2,D
8.848,-66.287,320.5,2.5,1.5,2020-06-02,1525,T,65,6.0NRT,300.2,29,D
9.807,-72.633,317.1,1,1,2020-06-02,1525,T,61,6.0NRT,297.9,7,D
9.805,-72.624,318.8,1,1,2020-06-02,1525,T,65,6.0NRT,298.9,8.9,D
9.027,-67.78,321.8,1.9,1.3,2020-06-02,1525,T,59,6.0NRT,301.7,18.8,D
8.761,-66.399,317.8,2.4,1.5,2020-06-02,1525,T,47,6.0NRT,299.8,20.7,D
9.44,-72.461,320.9,1,1,2020-06-02,1525,T,25,6.0NRT,300.4,8.1,D
9.15,-71.081,319,1.1,1.1,2020-06-02,1525,T,29,6.0NRT,298.9,9.3,D
8.245,-66.017,341.7,2.7,1.6,2020-06-02,1525,T,90,6.0NRT,298,146.3,D
8.241,-65.993,332.7,2.7,1.6,2020-06-02,1525,T,83,6.0NRT,298.5,88.8,D
8.24,-66.023,328.1,2.7,1.6,2020-06-02,1525,T,79,6.0NRT,296.9,62.8,D
8.237,-65.999,337,2.7,1.6,2020-06-02,1525,T,87,6.0NRT,298.4,115.1,D
9.098,-71.907,320.5,1.1,1,2020-06-02,1525,T,49,6.0NRT,299.2,9.5,D
8.999,-71.915,323.8,1.1,1,2020-06-02,1525,T,33,6.0NRT,300.7,11.9,D
8.761,-70.408,317.1,1.2,1.1,2020-06-02,1525,T,16,6.0NRT,297.9,11,D
8.318,-68.029,319.8,1.9,1.3,2020-06-02,1525,T,62,6.0NRT,298.7,15,D
8.63,-71.616,317.8,1.1,1,2020-06-02,1525,T,64,6.0NRT,297,9.1,D
8.324,-72.089,316.7,1.1,1,2020-06-02,1525,T,39,6.0NRT,295.7,8.2,D
7.307,-67.231,321.4,2.2,1.4,2020-06-02,1525,T,75,6.0NRT,299.5,31.9,D
7.304,-67.211,320.5,2.2,1.5,2020-06-02,1525,T,74,6.0NRT,298.3,28.8,D
7.367,-67.765,315.8,2,1.4,2020-06-02,1525,T,67,6.0NRT,296.8,16.8,D
