latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.492,-7.134,319,1,1,2020-06-05,1400,A,67,6.0NRT,299.4,9,D
7.619,-7.408,320.9,1,1,2020-06-05,1400,A,71,6.0NRT,297.8,10.1,D
7.298,-12.202,314.1,1.5,1.2,2020-06-05,1400,A,0,6.0NRT,293.8,11.3,D
7.572,-11.549,313.1,1.3,1.1,2020-06-05,1400,A,43,6.0NRT,294.3,10.3,D
7.598,-11.517,313.7,1.3,1.1,2020-06-05,1400,A,53,6.0NRT,290,12.4,D
8.021,-10.81,315.3,1.2,1.1,2020-06-05,1400,A,66,6.0NRT,297.1,8,D
7.844,-12.069,323.9,1.4,1.2,2020-06-05,1400,A,78,6.0NRT,294.7,25.1,D
7.851,-12.062,313.8,1.4,1.2,2020-06-05,1400,A,18,6.0NRT,295.2,8.1,D
7.849,-12.075,316.6,1.4,1.2,2020-06-05,1400,A,57,6.0NRT,294.8,12.4,D
7.866,-12.38,316.9,1.5,1.2,2020-06-05,1400,A,63,6.0NRT,292.2,16,D
7.995,-11.729,315,1.3,1.1,2020-06-05,1400,A,35,6.0NRT,294.8,8.1,D
7.993,-11.741,316.9,1.3,1.1,2020-06-05,1400,A,59,6.0NRT,295.6,10,D
7.877,-12.553,313,1.5,1.2,2020-06-05,1400,A,60,6.0NRT,294.3,10.1,D
7.888,-12.555,311.9,1.5,1.2,2020-06-05,1400,A,47,6.0NRT,294.1,9.2,D
8.363,-10.098,314.5,1.1,1,2020-06-05,1400,A,62,6.0NRT,297.2,6.5,D
8.362,-10.108,325,1.1,1,2020-06-05,1400,A,78,6.0NRT,299.1,18,D
8.494,-10.27,316.4,1.1,1,2020-06-05,1400,A,67,6.0NRT,298,8.6,D
8.628,-9.932,316.3,1.1,1,2020-06-05,1400,A,66,6.0NRT,297.6,10,D
8.677,-10.472,312.8,1.1,1.1,2020-06-05,1400,A,52,6.0NRT,296.3,5.4,D
66.222,-150.844,303.5,1,1,2020-06-05,1250,A,55,6.0NRT,276.9,10.2,N
7.708,-62.494,320.1,2,1.4,2020-06-05,1420,T,53,6.0NRT,291.7,28,D
5.167,-52.644,312.4,1.6,1.2,2020-06-05,1420,T,0,6.0NRT,296.6,11.8,D
5.339,-57.733,316.8,1,1,2020-06-05,1420,T,38,6.0NRT,299.4,8.2,D
-25.029,-63.036,304.2,1,1,2020-06-05,1430,T,47,6.0NRT,290.5,4.8,D
-25.03,-63.026,309,1,1,2020-06-05,1430,T,64,6.0NRT,291.2,7.8,D
-25.45,-61.234,307.3,1.2,1.1,2020-06-05,1430,T,63,6.0NRT,290.1,9.4,D
-26.731,-62.267,304.1,1.1,1,2020-06-05,1430,T,36,6.0NRT,288.4,5.5,D
-26.987,-65.399,305.3,1,1,2020-06-05,1430,T,61,6.0NRT,286.8,8.1,D
-31.784,-68.242,307.5,1.1,1.1,2020-06-05,1430,T,66,6.0NRT,288.7,9.3,D
-36.495,-72.848,316.2,1.6,1.3,2020-06-05,1430,T,76,6.0NRT,282.5,35.9,D
-36.498,-72.83,341.7,1.6,1.3,2020-06-05,1430,T,92,6.0NRT,283.6,101.7,D
-37.151,-69.66,319.7,1.1,1.1,2020-06-05,1430,T,80,6.0NRT,280.8,24.2,D
-37.153,-69.648,312.7,1.1,1.1,2020-06-05,1430,T,73,6.0NRT,280.4,17.1,D
-37.687,-72.83,303.3,1.5,1.2,2020-06-05,1430,T,56,6.0NRT,280.5,16.9,D
-37.698,-72.832,371.9,1.5,1.2,2020-06-05,1430,T,100,6.0NRT,283.7,236,D
-37.702,-72.815,365.3,1.5,1.2,2020-06-05,1430,T,100,6.0NRT,282.2,195.3,D
-37.988,-72.238,300.6,1.4,1.2,2020-06-05,1430,T,39,6.0NRT,280.6,11.8,D
-37.991,-72.222,302.5,1.4,1.2,2020-06-05,1430,T,53,6.0NRT,279.9,13.5,D
-8.408,-54.993,315,1.7,1.3,2020-06-05,1425,T,63,6.0NRT,298.6,17.5,D
-10.04,-52.175,310.9,3,1.7,2020-06-05,1425,T,50,6.0NRT,294.9,26.4,D
-10.51,-53.5,313.5,2.4,1.5,2020-06-05,1425,T,37,6.0NRT,296.2,25.1,D
-10.521,-53.524,310.5,2.4,1.5,2020-06-05,1425,T,31,6.0NRT,295.2,16.6,D
-10.524,-53.502,320.5,2.4,1.5,2020-06-05,1425,T,74,6.0NRT,297.1,48.7,D
-10.518,-53.508,324.4,2.4,1.5,2020-06-05,1425,T,75,6.0NRT,297.3,59.9,D
-10.506,-56.072,316.5,1.6,1.2,2020-06-05,1425,T,31,6.0NRT,301,13.9,D
-10.738,-55.08,312.9,1.9,1.3,2020-06-05,1425,T,45,6.0NRT,297.4,14.1,D
-10.9,-54.22,312.3,2.2,1.4,2020-06-05,1425,T,44,6.0NRT,296.6,16.5,D
-11.063,-54.064,314.7,2.2,1.5,2020-06-05,1425,T,65,6.0NRT,299.8,25.6,D
-11.118,-54.139,315,2.2,1.4,2020-06-05,1425,T,59,6.0NRT,300.2,24.3,D
-11.119,-55.421,312.9,1.8,1.3,2020-06-05,1425,T,44,6.0NRT,299.2,13.9,D
-11.064,-56.255,314,1.5,1.2,2020-06-05,1425,T,46,6.0NRT,298.4,10.9,D
-11.659,-51.656,311.5,3.5,1.8,2020-06-05,1425,T,58,6.0NRT,293.5,28.2,D
-11.195,-55.698,314.3,1.7,1.3,2020-06-05,1425,T,64,6.0NRT,300.1,15,D
-11.606,-52.473,312.8,3,1.7,2020-06-05,1425,T,45,6.0NRT,295,36.7,D
-11.61,-52.445,311.9,3.1,1.7,2020-06-05,1425,T,53,6.0NRT,294.4,35.1,D
-11.791,-51.306,320.6,3.8,1.8,2020-06-05,1425,T,75,6.0NRT,293.1,85.8,D
-11.795,-51.271,328.3,3.8,1.8,2020-06-05,1425,T,82,6.0NRT,293.1,144.9,D
-11.366,-54.845,315.8,2,1.4,2020-06-05,1425,T,67,6.0NRT,299.4,21.6,D
-11.372,-54.833,313.5,2,1.4,2020-06-05,1425,T,38,6.0NRT,298.5,16.4,D
-11.782,-51.31,315,3.8,1.8,2020-06-05,1425,T,67,6.0NRT,293.2,52.8,D
-11.786,-51.276,330,3.8,1.8,2020-06-05,1425,T,84,6.0NRT,293.4,159.9,D
-11.173,-56.732,317.2,1.4,1.2,2020-06-05,1425,T,44,6.0NRT,300.8,14.4,D
-11.174,-56.719,316.3,1.4,1.2,2020-06-05,1425,T,33,6.0NRT,299.1,13.6,D
-11.365,-55.632,316.1,1.7,1.3,2020-06-05,1425,T,56,6.0NRT,298.6,11.4,D
-11.408,-56.339,324,1.5,1.2,2020-06-05,1425,T,77,6.0NRT,297.6,28.8,D
-11.41,-56.325,317.9,1.5,1.2,2020-06-05,1425,T,51,6.0NRT,295.8,16.7,D
-11.712,-54.188,313.2,2.2,1.5,2020-06-05,1425,T,59,6.0NRT,299.2,21.6,D
-11.65,-54.77,317.1,2,1.4,2020-06-05,1425,T,59,6.0NRT,299.5,24.4,D
-11.652,-54.777,314.3,2,1.4,2020-06-05,1425,T,43,6.0NRT,299.5,19.1,D
-11.448,-56.477,321.1,1.5,1.2,2020-06-05,1425,T,52,6.0NRT,298.7,22.1,D
-11.712,-54.895,315.1,2,1.4,2020-06-05,1425,T,55,6.0NRT,300.4,21.5,D
-11.778,-54.387,315.9,2.2,1.4,2020-06-05,1425,T,38,6.0NRT,300.4,24.6,D
-11.715,-54.901,316.6,2,1.4,2020-06-05,1425,T,50,6.0NRT,301,22.5,D
-11.823,-54.438,315.2,2.2,1.4,2020-06-05,1425,T,51,6.0NRT,297.6,23.4,D
-11.826,-54.418,314.8,2.2,1.4,2020-06-05,1425,T,48,6.0NRT,297.6,22.6,D
-11.836,-54.439,380.6,2.2,1.4,2020-06-05,1425,T,100,6.0NRT,296.1,460.8,D
-11.838,-54.42,331.5,2.2,1.4,2020-06-05,1425,T,84,6.0NRT,296.3,76.3,D
-12.258,-51.027,311.7,4,1.9,2020-06-05,1425,T,59,6.0NRT,293.5,39.1,D
-12.262,-50.99,316,4.1,1.9,2020-06-05,1425,T,59,6.0NRT,293.8,67.2,D
-11.924,-54.058,318.6,2.3,1.5,2020-06-05,1425,T,64,6.0NRT,298.2,34,D
-11.92,-54.064,320,2.3,1.5,2020-06-05,1425,T,65,6.0NRT,299.3,38.2,D
-12.266,-50.998,318,4.1,1.9,2020-06-05,1425,T,71,6.0NRT,293.8,81,D
-11.703,-55.926,318.3,1.7,1.3,2020-06-05,1425,T,34,6.0NRT,301.5,20.2,D
-11.706,-55.895,339.1,1.7,1.3,2020-06-05,1425,T,89,6.0NRT,299.1,73.7,D
-11.708,-55.88,313.3,1.7,1.3,2020-06-05,1425,T,38,6.0NRT,295.1,11.2,D
-11.676,-56.307,314.9,1.6,1.2,2020-06-05,1425,T,53,6.0NRT,299.3,13.4,D
-11.563,-57.756,316.9,1.2,1.1,2020-06-05,1425,T,60,6.0NRT,298.7,12,D
-12.005,-54.331,315.3,2.2,1.4,2020-06-05,1425,T,48,6.0NRT,300.2,24.7,D
-11.672,-57.03,315.6,1.4,1.2,2020-06-05,1425,T,64,6.0NRT,300.5,12.1,D
-11.774,-56.341,314.4,1.5,1.2,2020-06-05,1425,T,55,6.0NRT,300.2,13.8,D
-11.993,-54.744,329.7,2.1,1.4,2020-06-05,1425,T,83,6.0NRT,296.5,67.1,D
-12.069,-54.76,319.7,2.1,1.4,2020-06-05,1425,T,73,6.0NRT,302.1,36.4,D
-12.072,-54.741,314.5,2.1,1.4,2020-06-05,1425,T,63,6.0NRT,299.6,22.7,D
-12.147,-54.557,311.6,2.1,1.4,2020-06-05,1425,T,45,6.0NRT,296.6,17.4,D
-12.149,-54.543,313.1,2.1,1.4,2020-06-05,1425,T,60,6.0NRT,296.2,22.6,D
-12.136,-54.755,312.8,2.1,1.4,2020-06-05,1425,T,33,6.0NRT,298.7,18.2,D
-12.177,-55.154,315.9,1.9,1.4,2020-06-05,1425,T,34,6.0NRT,300.3,17.9,D
-11.958,-57.624,319.8,1.3,1.1,2020-06-05,1425,T,35,6.0NRT,302.8,16.5,D
-11.967,-57.637,318.5,1.3,1.1,2020-06-05,1425,T,40,6.0NRT,302,14.5,D
-11.968,-57.626,315.5,1.3,1.1,2020-06-05,1425,T,11,6.0NRT,299.8,10.7,D
-12.061,-57.465,320.1,1.3,1.1,2020-06-05,1425,T,53,6.0NRT,299.3,17.2,D
-12.063,-57.453,320.2,1.3,1.1,2020-06-05,1425,T,40,6.0NRT,301.8,17.3,D
-12.254,-56.95,314.3,1.4,1.2,2020-06-05,1425,T,37,6.0NRT,296.9,9.4,D
-12.724,-54.212,313,2.3,1.5,2020-06-05,1425,T,58,6.0NRT,299,24.2,D
-12.698,-54.522,313.9,2.2,1.4,2020-06-05,1425,T,61,6.0NRT,299.4,23.5,D
-12.666,-55.429,315.9,1.9,1.3,2020-06-05,1425,T,64,6.0NRT,301.3,18.9,D
-13.065,-52.656,314,3.1,1.7,2020-06-05,1425,T,39,6.0NRT,296.6,32.1,D
-13.064,-52.662,315.3,3.1,1.7,2020-06-05,1425,T,18,6.0NRT,297.4,37.2,D
-12.55,-57.313,315.8,1.4,1.2,2020-06-05,1425,T,54,6.0NRT,299.6,14.2,D
-12.552,-57.3,313.1,1.4,1.2,2020-06-05,1425,T,26,6.0NRT,298.3,10.6,D
-13.173,-52.766,314.9,3,1.7,2020-06-05,1425,T,52,6.0NRT,299.8,34.1,D
-12.703,-57.015,317.9,1.4,1.2,2020-06-05,1425,T,65,6.0NRT,301.2,18.2,D
-12.735,-56.775,313.9,1.5,1.2,2020-06-05,1425,T,43,6.0NRT,299,11.9,D
-13.668,-51.165,313.8,4.1,1.9,2020-06-05,1425,T,59,6.0NRT,294,51.5,D
-13.672,-51.127,324.6,4.1,1.9,2020-06-05,1425,T,77,6.0NRT,294.3,132.4,D
-13.676,-51.134,323.8,4.1,1.9,2020-06-05,1425,T,76,6.0NRT,294.2,117.6,D
-13.33,-55.52,325.9,1.9,1.3,2020-06-05,1425,T,79,6.0NRT,297.5,41.2,D
-13.332,-55.503,318.3,1.9,1.3,2020-06-05,1425,T,52,6.0NRT,297,22.3,D
-13.342,-55.522,338.2,1.9,1.3,2020-06-05,1425,T,89,6.0NRT,297.8,83.6,D
-13.344,-55.505,324,1.9,1.3,2020-06-05,1425,T,77,6.0NRT,296.8,36.5,D
-13.945,-54.534,310,2.3,1.5,2020-06-05,1425,T,32,6.0NRT,294.3,14.2,D
-13.529,-58.437,318,1.2,1.1,2020-06-05,1425,T,46,6.0NRT,301.9,11.8,D
-13.681,-57.685,309.6,1.3,1.1,2020-06-05,1425,T,37,6.0NRT,293.2,7.5,D
-14.157,-53.822,314.7,2.6,1.6,2020-06-05,1425,T,63,6.0NRT,298,24.1,D
-13.878,-57.824,315,1.3,1.1,2020-06-05,1425,T,55,6.0NRT,300,11.7,D
-13.72,-60.143,312.2,1,1,2020-06-05,1425,T,56,6.0NRT,297.5,7.5,D
-13.803,-60.074,307.9,1,1,2020-06-05,1425,T,38,6.0NRT,293,4.3,D
-14.242,-57.066,315,1.5,1.2,2020-06-05,1425,T,28,6.0NRT,297.5,9.9,D
-13.863,-60.167,309.5,1,1,2020-06-05,1425,T,52,6.0NRT,295.4,5.7,D
-14.31,-59.675,315.5,1.1,1,2020-06-05,1425,T,45,6.0NRT,300.1,8,D
-14.542,-58.337,309.2,1.2,1.1,2020-06-05,1425,T,33,6.0NRT,291.4,8.2,D
-14.421,-59.606,320.8,1.1,1,2020-06-05,1425,T,75,6.0NRT,298,13.1,D
-15.185,-59.735,312.1,1.1,1,2020-06-05,1425,T,64,6.0NRT,293.7,7.4,D
-15.692,-58.573,309.8,1.2,1.1,2020-06-05,1425,T,56,6.0NRT,292.5,5.7,D
-22.761,-61.847,304.5,1,1,2020-06-05,1425,T,56,6.0NRT,290.6,5.5,D
-22.885,-61.472,301.8,1.1,1,2020-06-05,1425,T,49,6.0NRT,289.8,4.6,D
-23.122,-63.743,308.1,1,1,2020-06-05,1425,T,62,6.0NRT,293.2,6.5,D
-23.124,-63.733,305.2,1,1,2020-06-05,1425,T,43,6.0NRT,291.6,5,D
-22.321,-68.884,304.8,1.8,1.3,2020-06-05,1425,T,47,6.0NRT,290.1,7.5,D
-23.559,-64.32,309.9,1,1,2020-06-05,1425,T,65,6.0NRT,291.1,9.5,D
57.97,107.11,301.6,1.7,1.3,2020-06-05,1350,T,42,6.0NRT,278.6,16.7,N
57.967,107.106,314.9,1.7,1.3,2020-06-05,1350,T,90,6.0NRT,279.5,34.6,N
57.986,106.805,327.9,1.7,1.3,2020-06-05,1350,T,100,6.0NRT,282.1,66.9,N
57.979,106.778,306.2,1.7,1.3,2020-06-05,1350,T,67,6.0NRT,279.5,23.8,N
58.033,106.532,302.1,1.8,1.3,2020-06-05,1350,T,46,6.0NRT,280.8,18.3,N
57.879,105.884,311.9,1.9,1.3,2020-06-05,1350,T,84,6.0NRT,281.4,36.5,N
58.035,106.557,300.1,1.8,1.3,2020-06-05,1350,T,15,6.0NRT,280.9,14.6,N
57.871,105.884,312.1,1.9,1.3,2020-06-05,1350,T,84,6.0NRT,281.5,36.9,N
58.172,106.7,301.8,1.7,1.3,2020-06-05,1350,T,44,6.0NRT,280,17.7,N
58.425,107.589,303.9,1.6,1.2,2020-06-05,1350,T,57,6.0NRT,280.1,17.8,N
58.419,107.565,304.9,1.6,1.2,2020-06-05,1350,T,62,6.0NRT,280.8,18.5,N
58.451,107.597,319.6,1.6,1.2,2020-06-05,1350,T,99,6.0NRT,279.8,39.4,N
58.428,107.497,304.4,1.6,1.2,2020-06-05,1350,T,60,6.0NRT,278.8,17.9,N
58.416,107.388,311.7,1.6,1.2,2020-06-05,1350,T,83,6.0NRT,278.7,27.4,N
58.425,107.373,301.8,1.6,1.2,2020-06-05,1350,T,17,6.0NRT,277.8,14.2,N
63.536,127.678,303.7,2.2,1.5,2020-06-05,1350,T,20,6.0NRT,282.6,23.9,N
63.549,127.675,302.1,2.2,1.5,2020-06-05,1350,T,4,6.0NRT,282.2,20.9,N
63.546,127.671,307.1,2.2,1.5,2020-06-05,1350,T,63,6.0NRT,282.4,31.3,N
60.421,96.496,317.3,3.2,1.7,2020-06-05,1350,T,95,6.0NRT,272.8,105,N
60.418,96.493,303.6,3.2,1.7,2020-06-05,1350,T,56,6.0NRT,271.4,53.6,N
60.434,96.257,309.8,3.2,1.7,2020-06-05,1350,T,78,6.0NRT,274.8,73,N
65.908,106.316,319.4,1.1,1,2020-06-05,1350,T,80,6.0NRT,281.7,20.9,N
65.929,106.318,317.1,1.1,1,2020-06-05,1350,T,60,6.0NRT,281.4,18.6,N
65.925,106.297,335.7,1.1,1,2020-06-05,1350,T,100,6.0NRT,283.4,42.7,N
65.921,106.275,313.3,1.1,1,2020-06-05,1350,T,46,6.0NRT,281.8,15.4,N
65.933,106.307,331.7,1.1,1,2020-06-05,1350,T,100,6.0NRT,283.8,38.2,N
65.929,106.285,327.8,1.1,1,2020-06-05,1350,T,100,6.0NRT,283.8,33,N
67.723,83.499,317.6,2.9,1.6,2020-06-05,1350,T,73,6.0NRT,284.5,85.3,N
68.412,83.621,318.6,2.7,1.6,2020-06-05,1350,T,79,6.0NRT,283.5,79.5,N
68.533,79.961,303.7,3.1,1.7,2020-06-05,1350,T,53,6.0NRT,284.2,38.9,N
37.477,105.567,344.4,1.5,1.2,2020-06-05,1520,T,100,6.0NRT,291.1,91.6,N
37.475,105.551,306.6,1.5,1.2,2020-06-05,1520,T,69,6.0NRT,287.7,13.8,N
40.629,109.742,305.2,2.9,1.6,2020-06-05,1520,T,56,6.0NRT,292.6,27.1,N
40.63,109.735,303.1,2.9,1.6,2020-06-05,1520,T,41,6.0NRT,292.5,22.6,N
-32.47,116.208,301.5,1,1,2020-06-05,1500,T,42,6.0NRT,285.1,6.6,N
-32.441,116.214,302.7,1,1,2020-06-05,1500,T,51,6.0NRT,285,7.3,N
-8.115,112.927,304.5,1.1,1,2020-06-05,1510,T,60,6.0NRT,280.7,10.9,N
14.934,106.988,307.3,1,1,2020-06-05,1515,T,41,6.0NRT,292.6,4.4,N
14.933,106.979,318.6,1,1,2020-06-05,1515,T,97,6.0NRT,292.9,13.5,N
14.932,106.969,313.4,1,1,2020-06-05,1515,T,87,6.0NRT,293.1,9,N
14.941,106.968,313.1,1,1,2020-06-05,1515,T,86,6.0NRT,293,8.8,N
16.796,104.813,305.5,1,1,2020-06-05,1515,T,65,6.0NRT,290.8,4.5,N
19.363,105.3,307.1,1,1,2020-06-05,1515,T,70,6.0NRT,293,4.1,N
20.781,105.505,308,1,1,2020-06-05,1515,T,67,6.0NRT,292.2,5.3,N
20.721,98.51,303,2,1.4,2020-06-05,1515,T,53,6.0NRT,289.2,9.5,N
23.133,101.307,326.5,1.2,1.1,2020-06-05,1515,T,100,6.0NRT,292.6,30,N
23.264,100.473,304.5,1.3,1.1,2020-06-05,1515,T,60,6.0NRT,291.9,6.6,N
23.274,100.472,307.2,1.3,1.1,2020-06-05,1515,T,71,6.0NRT,291.6,9.4,N
23.368,100.669,307.6,1.3,1.1,2020-06-05,1515,T,72,6.0NRT,290.9,10.2,N
23.397,100.781,300.2,1.3,1.1,2020-06-05,1515,T,22,6.0NRT,287.5,5.2,N
23.394,100.768,304.4,1.3,1.1,2020-06-05,1515,T,60,6.0NRT,288.4,8.3,N
23.411,100.5,318.8,1.3,1.1,2020-06-05,1515,T,97,6.0NRT,290,23.8,N
23.409,100.486,301.4,1.3,1.1,2020-06-05,1515,T,24,6.0NRT,289.9,4.9,N
23.421,100.497,307.2,1.3,1.1,2020-06-05,1515,T,71,6.0NRT,289.5,10.5,N
23.522,100.798,334.3,1.3,1.1,2020-06-05,1515,T,100,6.0NRT,291.6,47.6,N
23.52,100.785,320.1,1.3,1.1,2020-06-05,1515,T,100,6.0NRT,291.5,23.5,N
23.522,100.792,336.3,1.3,1.1,2020-06-05,1515,T,100,6.0NRT,292.4,52,N
23.534,100.802,302.9,1.3,1.1,2020-06-05,1515,T,52,6.0NRT,289.7,6.1,N
23.532,100.79,345.1,1.3,1.1,2020-06-05,1515,T,100,6.0NRT,291.5,73.6,N
23.577,100.755,310.9,1.3,1.1,2020-06-05,1515,T,81,6.0NRT,291.1,13,N
23.575,100.742,314.4,1.3,1.1,2020-06-05,1515,T,89,6.0NRT,291.7,17,N
23.631,100.828,309,1.3,1.1,2020-06-05,1515,T,76,6.0NRT,287.6,11.6,N
23.722,100.575,344,1.3,1.1,2020-06-05,1515,T,100,6.0NRT,291.1,73.9,N
23.755,100.527,303.5,1.3,1.1,2020-06-05,1515,T,55,6.0NRT,290,6.8,N
24.367,102.479,304.4,1.1,1,2020-06-05,1515,T,60,6.0NRT,290.7,6,N
10.478,-9.502,323.2,1,1,2020-06-05,1405,A,70,6.0NRT,299.5,10,D
10.244,-11.825,317.2,1.3,1.1,2020-06-05,1405,A,49,6.0NRT,296.4,10.9,D
10.741,-9.347,317.5,1,1,2020-06-05,1405,A,23,6.0NRT,293.6,5.1,D
10.655,-12.813,318.4,1.4,1.2,2020-06-05,1405,A,67,6.0NRT,290.3,13.6,D
10.653,-12.826,322.6,1.4,1.2,2020-06-05,1405,A,74,6.0NRT,291.2,20.4,D
11.569,-10.731,321.9,1.1,1,2020-06-05,1405,A,61,6.0NRT,300.9,7.7,D
11.072,-14.412,321.9,1.8,1.3,2020-06-05,1405,A,36,6.0NRT,293.6,20.4,D
11.069,-14.402,319.8,1.8,1.3,2020-06-05,1405,A,51,6.0NRT,293.1,17.2,D
11.019,-15,320.2,2,1.4,2020-06-05,1405,A,70,6.0NRT,296.6,27.7,D
11.016,-15.018,328.4,2,1.4,2020-06-05,1405,A,80,6.0NRT,297.4,52.1,D
11.032,-15.078,318.5,2.1,1.4,2020-06-05,1405,A,50,6.0NRT,296.7,23.6,D
11.803,-10.583,321.5,1.1,1,2020-06-05,1405,A,56,6.0NRT,300.8,8,D
11.987,-9.836,333.3,1,1,2020-06-05,1405,A,79,6.0NRT,304.3,14,D
11.319,-14.704,319.3,1.9,1.3,2020-06-05,1405,A,65,6.0NRT,294.1,22,D
11.318,-15.012,339,2,1.4,2020-06-05,1405,A,88,6.0NRT,297.9,85.9,D
11.357,-14.853,316.6,2,1.4,2020-06-05,1405,A,56,6.0NRT,291.8,16.4,D
11.352,-14.841,318.6,2,1.4,2020-06-05,1405,A,60,6.0NRT,292,20.6,D
11.56,-14.217,326.2,1.7,1.3,2020-06-05,1405,A,75,6.0NRT,301,23.9,D
11.431,-15.062,319.1,2,1.4,2020-06-05,1405,A,49,6.0NRT,296.4,15.5,D
11.547,-14.996,325.1,2,1.4,2020-06-05,1405,A,73,6.0NRT,298.3,32.6,D
11.587,-14.912,318.6,2,1.4,2020-06-05,1405,A,57,6.0NRT,293.8,19,D
11.709,-15.129,325.2,2,1.4,2020-06-05,1405,A,63,6.0NRT,300.4,32.8,D
11.694,-15.455,321.6,2.1,1.4,2020-06-05,1405,A,0,6.0NRT,297.5,28.5,D
11.709,-15.438,333.7,2.1,1.4,2020-06-05,1405,A,78,6.0NRT,298.9,67.6,D
11.709,-15.443,336,2.1,1.4,2020-06-05,1405,A,74,6.0NRT,299,77.1,D
12.711,-9.161,331.4,1,1,2020-06-05,1405,A,66,6.0NRT,305.2,9.8,D
11.881,-14.801,322.4,1.9,1.3,2020-06-05,1405,A,68,6.0NRT,298.1,22.8,D
12.614,-10.716,330.4,1.1,1,2020-06-05,1405,A,69,6.0NRT,305.4,12.6,D
12.612,-10.726,342.5,1.1,1,2020-06-05,1405,A,87,6.0NRT,305.2,32.8,D
11.792,-16.049,323.6,2.4,1.5,2020-06-05,1405,A,49,6.0NRT,295.5,44.2,D
12.734,-10.15,331.5,1,1,2020-06-05,1405,A,61,6.0NRT,304,11.4,D
12.814,-10.102,330.1,1,1,2020-06-05,1405,A,28,6.0NRT,305.2,9.5,D
11.858,-16.2,399.5,2.4,1.5,2020-06-05,1405,A,100,6.0NRT,298.3,890.8,D
11.974,-15.581,327.1,2.2,1.4,2020-06-05,1405,A,73,6.0NRT,303.4,37,D
11.867,-16.224,326.7,2.4,1.5,2020-06-05,1405,A,0,6.0NRT,295.4,59.9,D
11.864,-16.246,363.7,2.5,1.5,2020-06-05,1405,A,93,6.0NRT,297,0,D
11.877,-16.248,338.7,2.5,1.5,2020-06-05,1405,A,75,6.0NRT,295.8,121.7,D
11.853,-16.206,405.2,2.4,1.5,2020-06-05,1405,A,100,6.0NRT,300,1014.5,D
11.863,-16.23,354,2.4,1.5,2020-06-05,1405,A,0,6.0NRT,296.6,232.2,D
11.859,-16.252,338.3,2.5,1.5,2020-06-05,1405,A,0,6.0NRT,296.2,118.8,D
11.872,-16.254,353.5,2.5,1.5,2020-06-05,1405,A,73,6.0NRT,297.1,228.3,D
12.173,-15.568,339.3,2.1,1.4,2020-06-05,1405,A,86,6.0NRT,305.2,80.8,D
12.157,-15.666,342.8,2.2,1.4,2020-06-05,1405,A,89,6.0NRT,305.8,103.1,D
12.154,-15.686,346.8,2.2,1.4,2020-06-05,1405,A,92,6.0NRT,306.2,130.1,D
12.177,-15.556,327.6,2.1,1.4,2020-06-05,1405,A,72,6.0NRT,305.1,31.3,D
12.174,-15.575,332.9,2.1,1.4,2020-06-05,1405,A,80,6.0NRT,305.3,50.7,D
12.157,-15.673,353,2.2,1.4,2020-06-05,1405,A,96,6.0NRT,306.6,169.2,D
12.154,-15.692,330.6,2.2,1.4,2020-06-05,1405,A,77,6.0NRT,305.5,47.4,D
12.186,-15.658,326.1,2.2,1.4,2020-06-05,1405,A,69,6.0NRT,303.9,25.1,D
13.11,-9.969,331.2,1,1,2020-06-05,1405,A,64,6.0NRT,305.8,11.7,D
12.209,-16.219,347.8,2.4,1.5,2020-06-05,1405,A,80,6.0NRT,299.4,170.5,D
12.222,-16.221,323.3,2.4,1.5,2020-06-05,1405,A,42,6.0NRT,299.3,39,D
12.218,-16.228,354.4,2.4,1.5,2020-06-05,1405,A,73,6.0NRT,300.3,222.2,D
12.459,-15.37,327.5,2,1.4,2020-06-05,1405,A,69,6.0NRT,304,26.9,D
12.601,-14.682,331.5,1.8,1.3,2020-06-05,1405,A,69,6.0NRT,301.8,33,D
13.557,-9.937,326.5,1,1,2020-06-05,1405,A,54,6.0NRT,283.3,11.2,D
12.872,-14.592,334.1,1.8,1.3,2020-06-05,1405,A,79,6.0NRT,306.7,30.9,D
12.805,-15.005,341.5,1.9,1.3,2020-06-05,1405,A,87,6.0NRT,307.3,60.2,D
12.881,-14.601,332.4,1.8,1.3,2020-06-05,1405,A,76,6.0NRT,307,27.2,D
12.811,-15.013,341.1,1.9,1.3,2020-06-05,1405,A,86,6.0NRT,308.1,58.6,D
13.334,-12.966,326.5,1.3,1.1,2020-06-05,1405,A,37,6.0NRT,297.3,12.3,D
13.489,-12.899,341,1.3,1.1,2020-06-05,1405,A,86,6.0NRT,306.3,37.5,D
14.197,-10.229,322.5,1,1,2020-06-05,1405,A,63,6.0NRT,284,8.7,D
14.581,-7.811,355.4,1.1,1,2020-06-05,1405,A,97,6.0NRT,296,64.8,D
14.59,-7.812,348.9,1.1,1,2020-06-05,1405,A,93,6.0NRT,294.7,48.6,D
14.589,-7.822,338.3,1.1,1,2020-06-05,1405,A,85,6.0NRT,296.7,26.3,D
13.558,-15.105,332.7,1.9,1.3,2020-06-05,1405,A,73,6.0NRT,307.8,22.9,D
57.986,106.814,306.7,2.8,1.6,2020-06-05,1525,T,69,6.0NRT,278.5,53.9,N
57.987,106.807,309.4,2.8,1.6,2020-06-05,1525,T,77,6.0NRT,278.5,58.7,N
58.452,107.611,300.7,3.1,1.7,2020-06-05,1525,T,32,6.0NRT,277,39.6,N
